Stage,25%,Central,Max,Theta,Alpha,Total
W,1.2000000000000002,4.6000000000000005,38.800000000000004,3.442017278696756e-05,2.851947872071293e-05,0.00030246124475221385
W,2.4000000000000004,5.4,35.5,3.6143761457891244e-05,1.590611835675117e-05,0.0001850049069280596
W,0.8,3.4000000000000004,33.300000000000004,3.031785269831673e-05,4.242455636109036e-05,0.0002978569078599986
W,6.4,13.700000000000001,53.900000000000006,4.724507608244842e-05,7.525046957899154e-05,0.0005050856218348649
W,4.1000000000000005,10.200000000000001,47.0,2.749752679856363e-05,1.660545370177234e-05,0.0001468674575078248
W,1.9000000000000001,6.5,39.400000000000006,5.085686426980899e-05,5.279810261080368e-05,0.00033559914601096803
W,0.2,0.30000000000000004,5.2,2.8644926860979672e-05,1.6225686830349435e-05,0.0014608999906379006
W,0.8,1.9000000000000001,23.3,2.185813093618481e-05,1.1998805202879768e-05,0.0001940715594743032
W,0.30000000000000004,0.8,40.800000000000004,0.00010934169873662778,6.30010051337669e-05,0.002728865669496868
W,0.6000000000000001,1.8,38.5,1.8688664843642018e-05,1.3043342541838881e-05,0.000219213965545182
W,0.4,1.3,40.800000000000004,3.535618409023784e-05,3.258234099047891e-05,0.0006233628597132503
W,0.4,1.0,45.400000000000006,9.604278294802424e-05,5.081213210637276e-05,0.0029031147610390677
W,3.3000000000000003,11.8,57.800000000000004,2.8660749079594604e-05,3.380291727191374e-05,0.0002706562449042802
W,1.8,7.0,45.7,2.3125296277852844e-05,2.02235858514269e-05,0.00017558729786695804
W,1.8,14.9,45.1,7.302081236595531e-05,8.14332571447985e-05,0.0016567474840263653
W,0.30000000000000004,0.6000000000000001,32.2,4.425101461577105e-05,3.823130218669254e-05,0.0010327542622483531
W,5.5,14.5,52.2,0.00013752462377500732,0.00014162691257734762,0.0012090941643306099
W,2.4000000000000004,9.4,50.1,2.651147441332679e-05,2.5393817194237144e-05,0.00021464901462366312
W,1.9000000000000001,11.4,51.400000000000006,4.7388919654230984e-05,4.9397225523935506e-05,0.000581733886520869
W,3.6,11.0,50.900000000000006,2.6701165952330512e-05,2.7743781146209472e-05,0.00020345590174650853
W,0.4,1.1,38.1,0.00014636338996560998,0.00014633914913321332,0.003147249281740463
W,3.0,15.700000000000001,45.1,0.00012726108403996882,0.00012681276160330087,0.001960505353816909
W,2.6,8.200000000000001,46.300000000000004,3.0826434399389865e-05,2.2836549242370886e-05,0.00020306320849496106
W,1.3,10.600000000000001,42.7,5.511130670646563e-05,3.308931145349174e-05,0.0009054982711165711
W,0.4,1.2000000000000002,38.300000000000004,3.8080749237240976e-05,3.9169551931663205e-05,0.0005730055750138947
W,0.2,0.30000000000000004,8.700000000000001,0.0001690932504965397,7.608582263469515e-05,0.01221823019650442
W,0.9,6.6000000000000005,45.7,3.846040881073332e-05,5.1981833798543666e-05,0.0005786123412306375
W,0.2,0.5,23.5,2.5311147013165444e-05,2.2916887133173646e-05,0.0006827162645440398
W,0.9,3.0,39.900000000000006,4.965609314996126e-05,4.150238308107327e-05,0.0005323113010431555
W,0.2,0.5,29.5,2.764395246427337e-05,2.007994991305741e-05,0.0008937442847155161
W,0.5,1.2000000000000002,34.2,2.3624883840749123e-05,1.766804860938697e-05,0.00039120973165859986
W,4.5,10.4,43.900000000000006,4.1669676805052944e-05,6.635049690510062e-05,0.00029485836310331993
W,0.5,1.3,24.6,2.8854771158028807e-05,2.3543418829855778e-05,0.0003450212238734906
W,0.6000000000000001,2.7,43.1,1.904438970414185e-05,1.8481019076494516e-05,0.0003787317821532073
W,1.0,3.4000000000000004,43.7,2.1546696913640227e-05,1.796867108019831e-05,0.00022725309588794267
W,0.8,11.9,44.800000000000004,0.0001512441183510769,0.00024907505002869573,0.004075673017373215
W,7.300000000000001,12.4,52.400000000000006,3.929352270093328e-05,6.499410534391184e-05,0.00031282176986927474
W,1.8,10.9,49.300000000000004,5.282646458745104e-05,5.539832135215308e-05,0.0006318280673358217
W,3.1,10.8,46.0,4.063656949749058e-05,5.9947893411922344e-05,0.00037252791155672186
W,0.7000000000000001,3.4000000000000004,42.900000000000006,8.228438210620167e-05,0.00010407826081795956,0.001136540883664851
W,3.4000000000000004,9.8,47.900000000000006,3.201200273087175e-05,3.066003691083948e-05,0.00020648987283010734
W,1.5,6.5,44.2,2.826493580542716e-05,2.875091535862173e-05,0.00023876777982914156
W,1.7000000000000002,6.9,46.300000000000004,2.3482180902576505e-05,2.275764957249248e-05,0.00018503970625365952
W,4.5,10.600000000000001,45.1,3.630764537794003e-05,3.9899948590728874e-05,0.00022795327188585238
W,2.5,8.9,46.6,2.524849798587679e-05,2.3063409500645394e-05,0.0001837890700788021
W,6.4,11.100000000000001,47.6,3.182355469602925e-05,5.711873593742226e-05,0.0002210700690965262
W,2.9000000000000004,12.3,53.300000000000004,3.7095924442769916e-05,2.908550473593676e-05,0.00034350823571091695
W,3.7,11.100000000000001,46.1,2.5615518618629796e-05,2.643167136311252e-05,0.0001924868311647745
W,0.4,1.2000000000000002,42.900000000000006,9.065677627142512e-05,6.853440682349132e-05,0.002005712091135515
W,5.6000000000000005,11.200000000000001,47.300000000000004,2.3087835258352986e-05,2.5126072699213836e-05,0.00013614918440830553
W,3.0,10.3,43.7,2.0483482171240042e-05,4.623340192613212e-05,0.00019494794327058198
W,0.6000000000000001,5.2,44.800000000000004,4.1036935543329835e-05,4.503681766944224e-05,0.001096436022318123
W,1.3,12.600000000000001,49.400000000000006,5.1224855163716054e-05,4.380901489853266e-05,0.0009158827672023277
W,3.8000000000000003,15.600000000000001,45.7,2.571731711298291e-05,2.4230905397335216e-05,0.0003160384468437795
W,1.4000000000000001,10.5,42.900000000000006,2.8171173856066843e-05,3.3543042157267525e-05,0.0004128668719232273
W,4.1000000000000005,13.9,45.2,2.831591457532731e-05,2.503780132807067e-05,0.0002604983869621433
W,7.800000000000001,14.600000000000001,45.0,3.1138060001799535e-05,5.0127712742868485e-05,0.00032017176004527434
W,0.9,3.2,41.7,2.4122557553411633e-05,1.5886771338132038e-05,0.00032497736132297295
W,2.5,10.9,47.800000000000004,2.668733127436724e-05,2.469755492815004e-05,0.0002506002763132413
W,1.2000000000000002,6.0,38.5,2.6008329804456988e-05,2.8578538916800098e-05,0.0002799069367019659
W,0.7000000000000001,2.1,36.6,2.847434836236459e-05,2.1824321340673203e-05,0.0003765396623125777
W,1.0,5.800000000000001,40.1,2.8313263190015373e-05,4.159545995242058e-05,0.00031580950409918266
W,1.3,6.0,40.6,1.748173587946089e-05,1.7444750107367622e-05,0.0001821468745837633
W,0.9,3.0,33.6,2.1736460432679786e-05,2.1780245007576796e-05,0.00021534690958898418
W,1.0,4.3,45.6,1.9283840844300334e-05,1.6106798434781406e-05,0.00023066327496249758
W,0.5,1.6,37.6,3.7169425836132574e-05,3.562825017641663e-05,0.0006142524140569448
W,0.4,1.1,38.1,5.2872089852430405e-05,3.730195986036284e-05,0.0008791851676369833
W,2.8000000000000003,9.200000000000001,46.900000000000006,2.900850508281709e-05,2.646587785303939e-05,0.0002036936527918994
W,5.1000000000000005,13.8,48.1,2.145603515745356e-05,1.3688226691715531e-05,0.00013837385459229915
W,2.3000000000000003,9.700000000000001,41.1,1.8840677397929243e-05,1.411608174220088e-05,0.00016945393095745847
W,4.6000000000000005,11.8,43.300000000000004,2.4537523354637448e-05,2.089338150037865e-05,0.00015945434586583113
W,1.1,4.7,40.300000000000004,6.941294016580269e-05,4.9275050834520544e-05,0.0008368928882062032
W,3.3000000000000003,9.700000000000001,43.0,2.560483050639196e-05,1.4642302525394385e-05,0.0001583277602950973
W,3.6,9.8,43.800000000000004,3.283213106480365e-05,2.73940018184303e-05,0.0001983944123498166
W,2.9000000000000004,8.5,43.400000000000006,2.3587309017232894e-05,1.4028495711756498e-05,0.00014923036426733497
W,0.5,2.3000000000000003,39.900000000000006,3.7521884981388704e-05,6.968255927681208e-05,0.0008008890534829392
W,2.3000000000000003,8.9,44.300000000000004,2.173608400831156e-05,1.463741743956086e-05,0.00017695993143413931
W,0.30000000000000004,0.6000000000000001,38.400000000000006,0.0001440166323219651,0.000117579673971327,0.004730540387097629
W,1.8,9.3,44.300000000000004,3.7371119115770624e-05,8.575993469182253e-05,0.0003822826598873954
W,3.1,10.8,47.1,2.1940118762250502e-05,3.420782722229398e-05,0.0002002907652267174
W,2.4000000000000004,8.5,42.300000000000004,1.9918785842371083e-05,1.5716042105512012e-05,0.00014656541824691402
W,2.2,7.9,43.400000000000006,2.456362254061988e-05,1.8101576292456364e-05,0.00018212253391179016
W,12.3,24.6,58.300000000000004,6.042864337987667e-05,5.322539127341389e-05,0.0006816705991349513
W,0.4,1.4000000000000001,39.6,0.00014000180757820353,0.00020598837305190322,0.0035003164438725197
W,4.6000000000000005,10.9,48.300000000000004,2.1704076841839025e-05,4.659561203685736e-05,0.00019040899020609305
W,1.3,7.4,48.400000000000006,4.2643285477812835e-05,4.17211254945503e-05,0.0005300851286670371
W,2.1,8.4,49.1,2.09324299670785e-05,1.890708366789287e-05,0.00016734804436040676
W,1.8,10.3,51.0,5.1601900754814645e-05,5.619680474588668e-05,0.0005795962254003935
W,1.0,5.1000000000000005,47.1,5.7280519666098436e-05,4.403994539531333e-05,0.0007605947585266016
W,4.2,10.200000000000001,47.900000000000006,2.6657528194014828e-05,2.4337037034887853e-05,0.00015464160740404819
W,3.6,9.9,49.0,2.7662452457281725e-05,1.65900791805983e-05,0.0001616186404188342
W,2.7,7.2,42.7,3.490857864410587e-05,2.507236610216273e-05,0.00018153597229796732
W,2.3000000000000003,10.600000000000001,47.400000000000006,2.2467067412483344e-05,2.8417095266151077e-05,0.00022266066160431055
W,3.8000000000000003,11.200000000000001,49.400000000000006,3.0450381030257474e-05,4.6665825208948295e-05,0.00027394550948223753
W,1.2000000000000002,6.5,49.2,2.5787321082149037e-05,2.192337205607475e-05,0.0003233340119750776
W,0.6000000000000001,3.5,41.6,5.356410191206554e-05,7.325784819266992e-05,0.0010496967706103593
W,1.1,5.9,48.300000000000004,4.613720527950656e-05,4.382457102749118e-05,0.0005461426528971906
W,4.2,9.4,47.6,3.668453717475562e-05,2.6797456015524937e-05,0.00018023279047449153
W,0.9,3.5,40.1,8.788846828900682e-05,7.47780638567732e-05,0.001170814249956653
W,7.0,16.0,48.800000000000004,2.2492084143256437e-05,2.5426901282552375e-05,0.00024984153447244655
W,0.6000000000000001,2.4000000000000004,42.2,6.237963019543595e-05,7.793866938044907e-05,0.0010756909795821116
W,2.7,9.600000000000001,37.5,3.159231228374144e-05,6.422927948131744e-05,0.0002596003955775804
W,1.3,9.5,39.1,2.7097881079186683e-05,7.389879783499253e-05,0.0003710863646688052
W,7.7,12.100000000000001,45.0,3.0516611320708184e-05,5.652683288072807e-05,0.0002433528992308676
W,0.5,2.2,39.2,5.155851689497792e-05,4.9843937081997235e-05,0.0011582280765536905
W,1.2000000000000002,4.4,47.1,7.112895232878675e-05,3.876007801601965e-05,0.0008518708606205953
W,0.2,0.4,28.400000000000002,4.15547889736766e-05,7.926105048143914e-05,0.0014664884769383388
W,2.6,15.0,44.300000000000004,2.7012181614805736e-05,2.4950429049146068e-05,0.0004151372249955216
W,6.5,17.0,45.6,3.457358603264387e-05,3.366890838172564e-05,0.00043283882653596386
W,0.5,3.9000000000000004,43.2,5.423509842958455e-05,5.783103273844121e-05,0.0017761695227248534
W,1.0,8.200000000000001,48.0,6.978716888157385e-05,5.2844245604656226e-05,0.001269804270637979
W,10.100000000000001,20.8,45.7,2.3006551003042017e-05,3.06531881582401e-05,0.0003439998318297362
W,9.5,19.200000000000003,45.900000000000006,2.926067571813758e-05,3.351474164910612e-05,0.00032241607496529104
W,0.2,0.4,16.900000000000002,7.580353988676544e-05,8.257144447253281e-05,0.0025497792517391346
W,0.30000000000000004,0.7000000000000001,37.9,8.978415395061825e-05,6.106148505944422e-05,0.0029449434743438435
W,1.9000000000000001,8.5,45.5,4.190381265677421e-05,3.628454942250449e-05,0.00037505730526101556
W,0.8,3.1,51.1,3.1209629254556446e-05,1.906599196580417e-05,0.00048651960493291115
W,1.8,5.6000000000000005,13.0,0.00028736979358355466,0.0001379622748613973,0.0008002452981454046
W,1.2000000000000002,3.6,10.700000000000001,0.0003009385109169786,0.00010373947221604723,0.0009326513019029197
W,0.2,0.30000000000000004,13.3,0.00024350846932817612,0.00019228512898279465,0.006047831378105551
W,1.0,2.4000000000000004,26.400000000000002,5.159179333259182e-05,2.7467965917981416e-05,0.0003312990142052746
W,0.30000000000000004,0.7000000000000001,12.9,9.82416278733254e-05,0.00017124790025478272,0.001355423264714098
W,0.30000000000000004,1.0,12.4,7.978206357459869e-05,0.00021244330941156138,0.0010103310716490055
W,0.2,0.4,10.200000000000001,0.00012998985157009922,0.0001940866949205141,0.0023016005180973203
W,7.1000000000000005,8.6,14.5,0.00014810536363533513,0.0005383651799744757,0.0008996737338015782
W,0.30000000000000004,0.7000000000000001,10.5,0.00012599444556302968,5.724720940926255e-05,0.002242055178812307
W,0.8,2.0,23.900000000000002,5.007465990648929e-05,2.0776718425091687e-05,0.0003831191234975246
W,0.2,0.5,12.700000000000001,0.00011765854421844447,0.00020536297583997063,0.001859303109697446
W,0.2,0.4,3.9000000000000004,0.00025550812455949563,9.714711464750591e-05,0.010356613503082118
W,0.5,1.1,16.8,0.00020564946554487204,8.847706564148316e-05,0.0025446686680773755
W,0.4,1.0,18.7,0.00018616168631693786,6.836184430932966e-05,0.0026844417916801347
W,0.6000000000000001,1.5,18.3,0.00019413400729159907,0.00012665161045734126,0.0018130778652473555
W,3.6,6.800000000000001,48.5,4.49739548691662e-05,2.4152202964074043e-05,0.00016463239483617987
W,4.4,10.600000000000001,70.0,1.5475273696383757e-05,1.0424794760931885e-05,8.273206906739568e-05
W,5.300000000000001,10.600000000000001,70.0,1.930264662566152e-05,1.2522339997540445e-05,8.65076207843361e-05
W,1.5,2.4000000000000004,9.600000000000001,0.00041900001517410947,0.00012334516928053674,0.004406787950704789
W,0.6000000000000001,1.4000000000000001,13.3,0.0012884072459245141,0.0005972648092938092,0.015312033769016594
W,1.3,2.7,14.100000000000001,0.0029952753057024464,0.0015908508145881573,0.01744358470660814
W,1.7000000000000002,3.8000000000000003,31.1,5.490114154130577e-05,2.7905048077185836e-05,0.0002918103128314924
W,4.800000000000001,10.5,69.3,2.32263872085504e-05,1.478728856986644e-05,0.00011114922326635682
W,4.2,9.0,50.900000000000006,3.010321277990645e-05,2.3292616432994134e-05,0.00013718012535575172
W,3.8000000000000003,8.8,51.1,2.6287140754281353e-05,1.8156590935177914e-05,0.00012585490991545885
W,3.8000000000000003,5.6000000000000005,13.5,0.0026093174524670962,0.0005754858002500027,0.00488009709215209
W,1.7000000000000002,4.0,25.900000000000002,0.0001358592011470858,7.436986197606842e-05,0.0005936687272215092
W,3.8000000000000003,6.9,50.0,3.950574943655734e-05,1.782315703129628e-05,0.00013966796274540326
W,3.2,7.4,26.700000000000003,7.609516876966451e-05,4.855433748562339e-05,0.0003531862883556189
W,1.9000000000000001,4.0,31.5,4.944337795538157e-05,2.0238738962125003e-05,0.0002900975591383761
W,3.6,4.800000000000001,20.700000000000003,0.0024224393891154484,0.000433167546015719,0.006405950863919034
W,0.2,0.4,6.800000000000001,0.0002787296250018399,0.0001306512987730138,0.0071207736807344475
W,0.5,1.4000000000000001,15.200000000000001,8.539292723836416e-05,7.985330330974135e-05,0.0006702745389537465
W,0.6000000000000001,1.3,10.200000000000001,9.859530257404263e-05,3.698119531273138e-05,0.001039987800057129
W,0.2,0.5,12.600000000000001,7.102368990602613e-05,6.810557520161805e-05,0.0013114273585588664
W,0.2,0.5,10.8,0.00013061647595543014,0.00013174212550312546,0.0019151151868588433
W,1.8,7.1000000000000005,22.1,6.754332203229299e-05,0.00010844257314824058,0.00035142649853950585
W,4.6000000000000005,8.3,17.8,0.0001149479496532878,0.0002280556063555912,0.0005069823804872976
W,0.7000000000000001,1.8,10.4,0.0002904046036154366,0.00010407713416347142,0.0013594346862085805
W,1.9000000000000001,7.800000000000001,18.3,8.146360488259057e-05,0.00017268681150291756,0.0004638206518686973
W,5.1000000000000005,8.200000000000001,21.0,8.009026002824357e-05,0.00010241327315447347,0.0002807002398887718
W,1.3,7.2,14.8,0.00014095597566200692,0.000265130036689174,0.0007501458731147877
W,4.6000000000000005,6.6000000000000005,12.3,0.0005537411573967635,0.0001276136378218279,0.0009258946147868429
W,6.800000000000001,8.4,16.7,0.00013997493904686128,0.0002734056856485398,0.0005368050063813081
W,0.5,1.0,4.800000000000001,0.00025721834020168337,9.865752477577935e-05,0.006114340785040488
W,1.3,3.0,12.9,0.00012993686652835608,4.648013647699078e-05,0.0005224384501008072
W,1.8,3.4000000000000004,11.9,0.0001616137114670924,4.543391636405019e-05,0.0005721311847543121
W,1.7000000000000002,3.5,13.200000000000001,0.00017674176533678896,7.308714884089555e-05,0.0006795079452504908
W,2.1,4.800000000000001,13.100000000000001,0.00020821016914953543,8.123469572166546e-05,0.0005753354423056744
W,2.0,4.3,11.8,0.0003434011927142324,8.331859439366885e-05,0.0008980733745502816
W,1.0,2.2,11.600000000000001,0.00016167732823988936,8.152952599423143e-05,0.0009284595621633196
W,5.1000000000000005,7.2,13.8,0.00038168684078574377,0.00012555029188477497,0.0006881908122836414
W,0.9,2.3000000000000003,11.0,0.0001303103587221719,4.209905759916037e-05,0.0006098557012800725
W,1.0,2.8000000000000003,12.200000000000001,0.00012451600734370062,6.059297964254559e-05,0.0005252005858965706
W,4.800000000000001,7.2,15.0,0.00025351566406488907,0.00013664536536078242,0.0005410722739750114
W,0.2,0.4,9.4,0.00022430031719025586,0.0002544805454671788,0.002773733046327239
W,6.6000000000000005,7.9,13.4,0.00038981327924730673,0.00033756253656296335,0.0008781426954247961
W,5.0,6.9,13.3,0.00030782887699068624,0.00011796631128315778,0.0005601249771894036
W,3.7,7.2,14.8,0.00020702031192905142,0.00016117220006549933,0.0005579784953934824
W,0.4,0.9,8.0,0.00032052360359587214,0.000148125092750949,0.003916902433087886
W,0.4,1.0,7.1000000000000005,0.0005063639856202511,7.244998251559553e-05,0.003515327021075782
W,1.3,2.8000000000000003,9.1,0.00038057962580932415,9.158727796939322e-05,0.0013776852782069148
W,1.2000000000000002,2.4000000000000004,9.5,0.00036300003144972226,0.00011197438147814262,0.001890015823402837
W,1.5,3.1,10.5,0.00025128225228907323,9.685866161992481e-05,0.0009965109774310405
W,0.7000000000000001,1.5,8.0,0.00023291439725181757,7.654046265313714e-05,0.002134409756822817
W,0.8,1.7000000000000002,9.3,0.00024600365523026356,8.372845630213896e-05,0.001676908168476116
W,1.1,2.5,10.0,0.0005319380896442636,0.0001822838354209283,0.0022528704220399843
W,5.300000000000001,11.600000000000001,61.900000000000006,0.0003082232100079308,0.0002182900959393997,0.0016387090766497771
W,3.3000000000000003,6.2,15.200000000000001,0.00021595156013035278,9.582067279005952e-05,0.0005013933583640307
W,4.2,7.9,12.600000000000001,0.00023201669496084146,0.0003283744716133422,0.0007985973077597371
W,0.6000000000000001,1.7000000000000002,27.0,6.717428734041953e-05,6.604966240291151e-05,0.0005963062224315589
W,3.8000000000000003,6.5,13.0,0.00034117518850066347,0.00012806467626480002,0.0006967012293720887
W,2.9000000000000004,6.0,13.0,0.00034386347170767436,0.00013495797201030374,0.000788605775338459
W,1.4000000000000001,7.2,31.1,0.00012459660265924812,0.00026180345844675,0.0008110344946495705
W,1.0,4.5,20.400000000000002,6.145403429883454e-05,9.384666813713334e-05,0.00038137137257117154
W,5.5,8.200000000000001,16.3,0.00016685917971701684,0.00030674524021842813,0.0006548564073543847
W,2.2,6.0,13.8,0.0002919934052175873,0.0001495562852866765,0.0007842332453029834
W,0.5,2.1,14.5,7.524373443666379e-05,0.00017727661267361917,0.000695271814351737
W,0.4,1.0,18.5,7.780494877364593e-05,8.233015269301305e-05,0.0007906626708944477
W,0.7000000000000001,3.2,20.6,7.880209492426259e-05,0.00014369841152426052,0.0005845470723739985
W,0.4,1.0,22.700000000000003,9.6795776266675e-05,0.00013544213909673323,0.0010767607519862185
W,0.30000000000000004,0.6000000000000001,15.200000000000001,0.00012265777901610556,0.0001221489640314079,0.0017241059013458893
W,0.30000000000000004,0.7000000000000001,11.600000000000001,0.00010543641572184607,0.00012777096689191005,0.0011999704702889678
W,0.5,1.2000000000000002,14.700000000000001,0.00022752268922079209,0.00013802030141879407,0.0019463031995584378
W,0.6000000000000001,1.4000000000000001,15.9,8.595873073457926e-05,6.779057216703305e-05,0.0007173352811558952
W,0.30000000000000004,0.8,12.9,5.864034967138852e-05,4.300241141125236e-05,0.0007586493685118921
W,5.1000000000000005,8.4,15.200000000000001,0.00015510338640281648,0.0003737023565946757,0.0007453093687550228
W,0.30000000000000004,0.7000000000000001,22.3,0.00011433565830869896,0.00015185372824723657,0.0015852720136896351
W,0.2,0.30000000000000004,6.2,0.00012684337886467435,7.520091168344576e-05,0.004707444136239123
W,1.2000000000000002,5.6000000000000005,17.3,7.27641379746136e-05,0.0001288893813473615,0.0004363271481547006
W,0.9,2.8000000000000003,22.200000000000003,8.026059314245466e-05,6.391711775438062e-05,0.0004431522823720481
W,0.9,3.2,24.3,6.193088839871134e-05,6.861790842426535e-05,0.0003953099013163776
W,0.8,6.2,15.700000000000001,5.489162174447698e-05,0.0001714956645196905,0.00048202186048227686
W,4.1000000000000005,8.3,17.6,9.935637785384824e-05,0.00021686220333805154,0.00047402147229390926
W,0.4,1.0,21.8,5.3984899266773294e-05,6.864571489989174e-05,0.0006201359616484011
W,0.6000000000000001,1.8,17.400000000000002,5.128979110905961e-05,6.304200452029661e-05,0.00039472449153170347
W,0.2,0.4,21.8,0.00011831593090202153,8.760078447330344e-05,0.002852524872790674
W,0.6000000000000001,1.8,19.6,8.159454688876166e-05,8.439420472978082e-05,0.0006212873353199616
W,1.5,6.9,69.8,0.00016443191360080903,0.0001455114957265465,0.00142724913312188
W,0.6000000000000001,1.7000000000000002,36.2,9.740847168616655e-05,0.000129174662589587,0.0009597435063328393
W,0.8,2.6,17.400000000000002,7.991879738977772e-05,0.00010010324260314703,0.000517405263411608
W,2.2,8.3,19.3,8.111377380010252e-05,0.0002221878822804582,0.000523083637649728
W,1.2000000000000002,7.2,19.200000000000003,8.346009275223485e-05,0.00020807591333724937,0.000580433328697101
W,0.4,1.0,16.400000000000002,0.00010416050235629047,9.729963107551955e-05,0.0010736000679225925
W,1.6,5.9,35.7,0.00010835225603362321,0.00012833517472154798,0.0005837066292389225
W,0.30000000000000004,0.8,15.600000000000001,9.186603161041496e-05,0.00015217561862782523,0.0010884265645113036
W,0.30000000000000004,0.6000000000000001,13.8,0.00010805073100681468,9.717143953826026e-05,0.0015440138515586744
W,0.2,0.30000000000000004,2.4000000000000004,0.00016087521331850952,5.7440199534679367e-05,0.011449685958786631
W,1.5,3.3000000000000003,13.8,0.00010777863758541756,3.400040368356231e-05,0.00040078704110172705
W,1.1,2.3000000000000003,11.100000000000001,0.00012070684871119878,4.136390143881461e-05,0.0006942916835181429
W,3.2,6.1000000000000005,16.1,0.0002902525925900664,0.00010158113260394896,0.0006392832446560364
W,1.5,3.0,11.9,0.0002499783355864305,0.00012727729719874122,0.0011788212541393144
W,1.3,2.7,10.3,0.0003660473859874025,0.0001456661247158639,0.0016682440946940926
W,1.4000000000000001,3.0,10.600000000000001,0.0003033070936233151,0.0001123053199888179,0.001181099907442781
W,1.9000000000000001,3.7,10.700000000000001,0.0004133109394574342,0.0001431821346655194,0.001330305886497743
W,1.3,2.5,10.0,0.00029790789571079187,0.0001290594575700772,0.0017320534917093194
W,1.5,2.8000000000000003,9.8,0.0004085475653000246,0.00013723684748430197,0.0018907366563815419
W,3.6,10.5,65.10000000000001,0.00032073013340325966,0.00022799696214213203,0.002092451045647362
W,2.7,8.1,58.7,0.0002502254784478746,0.0001657304093707722,0.0014726633052338299
W,0.8,1.6,8.3,0.0001951400667685396,7.722113662041135e-05,0.002179107796395897
W,2.5,4.2,12.5,0.00042063894647790357,0.00019746817159051053,0.001353786731571807
W,0.9,1.9000000000000001,9.9,0.00020376112712743862,0.00010677662288592488,0.0016817699510869447
W,0.6000000000000001,1.4000000000000001,8.8,0.00037412667119505257,0.00011337500392837692,0.0024869436422894587
W,2.7,5.9,18.1,0.00018584088210680405,9.92107412049776e-05,0.0005208728466691074
W,1.5,3.7,9.8,0.0004993292606025701,0.00010300703994335098,0.0013784986052166222
W,0.8,1.7000000000000002,9.1,0.00028526395790826563,9.571410811447812e-05,0.0019568731573795703
W,2.2,5.7,14.100000000000001,0.00019003882533863236,0.00010939545694247369,0.0005558597789727999
W,2.4000000000000004,4.2,11.3,0.00027482784758340695,8.054924499384294e-05,0.0007418548022804864
W,1.7000000000000002,3.7,10.8,0.0002014300613733179,4.699182541859533e-05,0.0005870073943402591
W,2.3000000000000003,5.0,12.4,0.00030414298334921995,7.892978330058533e-05,0.0007140078729760125
W,1.5,3.2,11.8,0.00019940269598498216,0.00010029973730579528,0.0008458843209895435
W,1.1,2.2,9.8,0.0002194701224772779,8.080871588713205e-05,0.001643362726338227
W,0.8,2.8000000000000003,34.2,8.784429860316069e-05,0.00011479761504038987,0.0006725295534587277
W,2.0,4.3,12.600000000000001,0.0001881164122320022,6.402425343986803e-05,0.0005316266375755292
W,1.3,2.7,11.0,0.00022521112353457974,9.53092666053437e-05,0.0010890263351525486
W,6.300000000000001,8.0,19.900000000000002,0.0003123642241474431,0.0003197029742632849,0.0008291537548276851
W,1.8,3.6,12.8,0.00014302913442836804,5.3724194066116004e-05,0.0004968497437493756
W,5.0,12.9,65.7,0.000224583661370996,0.00021390870350848108,0.0016464686880456627
W,2.0,5.4,16.3,0.00019275576873854701,0.00012431864848515842,0.0006212163743059954
W,2.0,4.0,10.600000000000001,0.0003270639557041905,7.281452907321242e-05,0.000873168716709218
W,1.5,3.6,14.200000000000001,0.00012551001667292368,4.898795168144766e-05,0.0004356414959208717
W,1.7000000000000002,4.3,15.5,0.0001502180511090007,7.769719857033925e-05,0.0005200594297217029
W,5.1000000000000005,8.700000000000001,56.2,0.0004684467805971609,0.0004110670220392016,0.0019348183581764907
W,0.4,1.1,26.700000000000003,8.645392761900119e-05,6.588799449343702e-05,0.0008645049073378378
W,0.6000000000000001,3.2,12.200000000000001,0.00013841726005271601,0.0002699469968739949,0.0009596557643680862
W,0.9,5.2,11.3,0.00023542728219232405,0.0002749967409592858,0.001040597771644795
W,2.2,4.1000000000000005,11.9,0.00024122772167874088,6.144591077036499e-05,0.0006633132190191601
W,2.8000000000000003,5.6000000000000005,11.8,0.0005543029059332698,0.0001706204214594536,0.0012096215518255266
W,5.9,8.700000000000001,55.5,0.00043789104504154876,0.0005669723261119146,0.0018507142367532115
W,1.5,7.0,14.600000000000001,0.00014868929263523055,0.00023164885372228082,0.000694540382131471
W,1.8,4.800000000000001,23.8,0.0002862633262485465,0.0001357810114731407,0.0009188210392035525
W,9.5,10.100000000000001,32.6,0.00012023557351967762,0.001136447510471662,0.0016696386627770583
W,0.1,0.2,11.0,0.0003255676281712726,0.00041680215729325326,0.018770242875969272
W,8.8,10.4,39.0,0.000273797795155062,0.0022509022557677255,0.004156016348845506
W,8.1,11.4,45.300000000000004,0.000701594531758812,0.0017607862732671698,0.00609130400165376
W,0.6000000000000001,4.9,37.800000000000004,0.0006308963485536995,0.0023197249110207922,0.009377686777770795
W,6.7,12.0,44.6,0.0003016098615562095,0.0007195074737958876,0.0032984924972194285
W,5.800000000000001,9.9,30.5,0.00010350365804544606,0.00045272356731539343,0.000968994522604039
W,1.7000000000000002,3.4000000000000004,15.0,0.0001610147772162697,5.8496394227334266e-05,0.0006480973423256093
W,0.4,0.9,11.600000000000001,0.00017217084920878448,0.00012443911942845314,0.002148539180986575
